town,flat_type,quarter,_id,median_rent
LIM CHU KANG,2-RM,2006-Q1,578,na                      
LIM CHU KANG,3-RM,2006-Q1,579,na                      
LIM CHU KANG,4-RM,2006-Q1,580,na                      
LIM CHU KANG,5-RM,2006-Q1,581,na                      
LIM CHU KANG,EXEC,2006-Q1,582,na                      
MARINE PARADE,1-RM,2006-Q1,583,na                     
MARINE PARADE,2-RM,2006-Q1,584,na                     
MARINE PARADE,3-RM,2006-Q1,585,875
MARINE PARADE,4-RM,2006-Q1,586,-                      
MARINE PARADE,5-RM,2006-Q1,587,-                      
MARINE PARADE,EXEC,2006-Q1,588,na                     
PASIR RIS,1-RM,2006-Q1,589,na                         
PASIR RIS,2-RM,2006-Q1,590,na                         
PASIR RIS,3-RM,2006-Q1,591,na                         
PASIR RIS,4-RM,2006-Q1,592,900
PASIR RIS,5-RM,2006-Q1,593,1000
PASIR RIS,EXEC,2006-Q1,594,1085
PUNGGOL,1-RM,2006-Q1,595,na                           
PUNGGOL,2-RM,2006-Q1,596,na                           
PUNGGOL,3-RM,2006-Q1,597,na                           
PUNGGOL,4-RM,2006-Q1,598,-                            
PUNGGOL,5-RM,2006-Q1,599,-                            
PUNGGOL,EXEC,2006-Q1,600,-                            
QUEENSTOWN,1-RM,2006-Q1,601,na                        
QUEENSTOWN,2-RM,2006-Q1,602,-                         
QUEENSTOWN,3-RM,2006-Q1,603,870
QUEENSTOWN,4-RM,2006-Q1,604,-                         
QUEENSTOWN,5-RM,2006-Q1,605,-                         
QUEENSTOWN,EXEC,2006-Q1,606,na                        
SEMBAWANG,1-RM,2006-Q1,607,na                         
SEMBAWANG,2-RM,2006-Q1,608,na                         
SEMBAWANG,3-RM,2006-Q1,609,na                         
SEMBAWANG,4-RM,2006-Q1,610,-                          
SEMBAWANG,5-RM,2006-Q1,611,940
SEMBAWANG,EXEC,2006-Q1,612,-                          
SENGKANG,1-RM,2006-Q1,613,na                          
SENGKANG,2-RM,2006-Q1,614,na                          
SENGKANG,3-RM,2006-Q1,615,na                          
SENGKANG,4-RM,2006-Q1,616,-                           
SENGKANG,5-RM,2006-Q1,617,900
SENGKANG,EXEC,2006-Q1,618,-                           
SERANGOON,1-RM,2006-Q1,619,na                         
SERANGOON,2-RM,2006-Q1,620,na                         
SERANGOON,3-RM,2006-Q1,621,-                          
SERANGOON,4-RM,2006-Q1,622,-                          
SERANGOON,5-RM,2006-Q1,623,-                          
SERANGOON,EXEC,2006-Q1,624,-                          
TAMPINES,1-RM,2006-Q1,625,na                          
TAMPINES,2-RM,2006-Q1,626,na                          
TAMPINES,3-RM,2006-Q1,627,800
TAMPINES,4-RM,2006-Q1,628,1000
TAMPINES,5-RM,2006-Q1,629,1000
TAMPINES,EXEC,2006-Q1,630,-                           
TOA PAYOH,1-RM,2006-Q1,631,na                         
TOA PAYOH,2-RM,2006-Q1,632,-                          
TOA PAYOH,3-RM,2006-Q1,633,850
TOA PAYOH,4-RM,2006-Q1,634,-                          
TOA PAYOH,5-RM,2006-Q1,635,-                          
TOA PAYOH,EXEC,2006-Q1,636,-                          
WOODLANDS,1-RM,2006-Q1,637,na                         
WOODLANDS,2-RM,2006-Q1,638,na                         
WOODLANDS,3-RM,2006-Q1,639,-                          
WOODLANDS,4-RM,2006-Q1,640,840
WOODLANDS,5-RM,2006-Q1,641,900
WOODLANDS,EXEC,2006-Q1,642,-                          
YISHUN,1-RM,2006-Q1,643,na                            
YISHUN,2-RM,2006-Q1,644,na                            
YISHUN,3-RM,2006-Q1,645,750
YISHUN,4-RM,2006-Q1,646,850
YISHUN,5-RM,2006-Q1,647,1000
YISHUN,EXEC,2006-Q1,648,-                             
ANG MO KIO,1-RM,2006-Q2,649,na                        
ANG MO KIO,2-RM,2006-Q2,650,-                         
ANG MO KIO,3-RM,2006-Q2,651,800
ANG MO KIO,4-RM,2006-Q2,652,1000
ANG MO KIO,5-RM,2006-Q2,653,-                         
ANG MO KIO,EXEC,2006-Q2,654,-                         
BEDOK,1-RM,2006-Q2,655,na                             
BEDOK,2-RM,2006-Q2,656,-                              
BEDOK,3-RM,2006-Q2,657,800
BEDOK,4-RM,2006-Q2,658,935
BEDOK,5-RM,2006-Q2,659,1100
BEDOK,EXEC,2006-Q2,660,-                              
BISHAN,1-RM,2006-Q2,661,na                            
BISHAN,2-RM,2006-Q2,662,na                            
BISHAN,3-RM,2006-Q2,663,-                             
BISHAN,4-RM,2006-Q2,664,1000
BISHAN,5-RM,2006-Q2,665,1200
BISHAN,EXEC,2006-Q2,666,-                             
BUKIT BATOK,1-RM,2006-Q2,667,na                       
BUKIT BATOK,2-RM,2006-Q2,668,na                       
BUKIT BATOK,3-RM,2006-Q2,669,800
BUKIT BATOK,4-RM,2006-Q2,670,950
BUKIT BATOK,5-RM,2006-Q2,671,-                        
BUKIT BATOK,EXEC,2006-Q2,672,-                        
BUKIT MERAH,1-RM,2006-Q2,673,-                        
BUKIT MERAH,2-RM,2006-Q2,674,-                        
BUKIT MERAH,3-RM,2006-Q2,675,900
BUKIT MERAH,4-RM,2006-Q2,676,1100
BUKIT MERAH,5-RM,2006-Q2,677,-                        
BUKIT MERAH,EXEC,2006-Q2,678,na                       
BUKIT PANJANG,1-RM,2006-Q2,679,na                     
BEDOK,5-RM,2007-Q3,1469,1650
BUKIT PANJANG,2-RM,2006-Q2,680,na                     
BUKIT PANJANG,3-RM,2006-Q2,681,-                      
BUKIT PANJANG,4-RM,2006-Q2,682,-                      
BUKIT PANJANG,5-RM,2006-Q2,683,-                      
BUKIT PANJANG,EXEC,2006-Q2,684,-                      
BUKIT TIMAH,1-RM,2006-Q2,685,na                       
BUKIT TIMAH,2-RM,2006-Q2,686,na                       
BUKIT TIMAH,3-RM,2006-Q2,687,-                        
BUKIT TIMAH,4-RM,2006-Q2,688,-                        
BUKIT TIMAH,5-RM,2006-Q2,689,-                        
BUKIT TIMAH,EXEC,2006-Q2,690,-                        
CENTRAL,1-RM,2006-Q2,691,na                           
CENTRAL,2-RM,2006-Q2,692,-                            
CENTRAL,3-RM,2006-Q2,693,-                            
CENTRAL,4-RM,2006-Q2,694,-                            
CENTRAL,5-RM,2006-Q2,695,na                           
CENTRAL,EXEC,2006-Q2,696,na                           
CHOA CHU KANG,1-RM,2006-Q2,697,na                     
CHOA CHU KANG,2-RM,2006-Q2,698,na                     
CHOA CHU KANG,3-RM,2006-Q2,699,-                      
CHOA CHU KANG,4-RM,2006-Q2,700,900
CHOA CHU KANG,5-RM,2006-Q2,701,1000
CHOA CHU KANG,EXEC,2006-Q2,702,-                      
CLEMENTI,1-RM,2006-Q2,703,na                          
CLEMENTI,2-RM,2006-Q2,704,na                          
CLEMENTI,3-RM,2006-Q2,705,860
CLEMENTI,4-RM,2006-Q2,706,1100
CLEMENTI,5-RM,2006-Q2,707,-                           
CLEMENTI,EXEC,2006-Q2,708,na                          
GEYLANG,1-RM,2006-Q2,709,na                           
GEYLANG,2-RM,2006-Q2,710,na                           
GEYLANG,3-RM,2006-Q2,711,800
GEYLANG,4-RM,2006-Q2,712,1000
GEYLANG,5-RM,2006-Q2,713,-                            
GEYLANG,EXEC,2006-Q2,714,-                            
HOUGANG,1-RM,2006-Q2,715,na                           
HOUGANG,2-RM,2006-Q2,716,na                           
HOUGANG,3-RM,2006-Q2,717,-                            
HOUGANG,4-RM,2006-Q2,718,900
HOUGANG,5-RM,2006-Q2,719,1000
HOUGANG,EXEC,2006-Q2,720,-                            
JURONG EAST,1-RM,2006-Q2,721,na                       
JURONG EAST,2-RM,2006-Q2,722,na                       
JURONG EAST,3-RM,2006-Q2,723,800
JURONG EAST,4-RM,2006-Q2,724,1000
JURONG EAST,5-RM,2006-Q2,725,1100
JURONG EAST,EXEC,2006-Q2,726,-                        
JURONG WEST,1-RM,2006-Q2,727,na                       
JURONG WEST,2-RM,2006-Q2,728,na                       
JURONG WEST,3-RM,2006-Q2,729,750
JURONG WEST,4-RM,2006-Q2,730,1000
JURONG WEST,5-RM,2006-Q2,731,1000
JURONG WEST,EXEC,2006-Q2,732,1130
KALLANG/WHAMPOA,1-RM,2006-Q2,733,na                   
KALLANG/WHAMPOA,2-RM,2006-Q2,734,na                   
KALLANG/WHAMPOA,3-RM,2006-Q2,735,850
KALLANG/WHAMPOA,4-RM,2006-Q2,736,1100
KALLANG/WHAMPOA,5-RM,2006-Q2,737,-                    
KALLANG/WHAMPOA,EXEC,2006-Q2,738,-                    
LIM CHU KANG,1-RM,2006-Q2,739,na                      
LIM CHU KANG,2-RM,2006-Q2,740,na                      
LIM CHU KANG,3-RM,2006-Q2,741,na                      
LIM CHU KANG,4-RM,2006-Q2,742,na                      
LIM CHU KANG,5-RM,2006-Q2,743,na                      
LIM CHU KANG,EXEC,2006-Q2,744,na                      
MARINE PARADE,1-RM,2006-Q2,745,na                     
MARINE PARADE,2-RM,2006-Q2,746,na                     
MARINE PARADE,3-RM,2006-Q2,747,900
MARINE PARADE,4-RM,2006-Q2,748,-                      
MARINE PARADE,5-RM,2006-Q2,749,-                      
MARINE PARADE,EXEC,2006-Q2,750,na                     
PASIR RIS,1-RM,2006-Q2,751,na                         
PASIR RIS,2-RM,2006-Q2,752,-                          
PASIR RIS,3-RM,2006-Q2,753,na                         
PASIR RIS,4-RM,2006-Q2,754,900
PASIR RIS,5-RM,2006-Q2,755,1000
PASIR RIS,EXEC,2006-Q2,756,1200
PUNGGOL,1-RM,2006-Q2,757,na                           
PUNGGOL,2-RM,2006-Q2,758,na                           
PUNGGOL,3-RM,2006-Q2,759,na                           
PUNGGOL,4-RM,2006-Q2,760,-                            
PUNGGOL,5-RM,2006-Q2,761,-                            
PUNGGOL,EXEC,2006-Q2,762,-                            
QUEENSTOWN,1-RM,2006-Q2,763,na                        
QUEENSTOWN,2-RM,2006-Q2,764,-                         
QUEENSTOWN,3-RM,2006-Q2,765,875
QUEENSTOWN,4-RM,2006-Q2,766,1100
QUEENSTOWN,5-RM,2006-Q2,767,-                         
QUEENSTOWN,EXEC,2006-Q2,768,-                         
SEMBAWANG,1-RM,2006-Q2,769,na                         
SEMBAWANG,2-RM,2006-Q2,770,na                         
SEMBAWANG,3-RM,2006-Q2,771,na                         
SEMBAWANG,4-RM,2006-Q2,772,-                          
SEMBAWANG,5-RM,2006-Q2,773,-                          
SEMBAWANG,EXEC,2006-Q2,774,-                          
SENGKANG,1-RM,2006-Q2,775,na                          
SENGKANG,2-RM,2006-Q2,776,na                          
SENGKANG,3-RM,2006-Q2,777,na                          
SENGKANG,4-RM,2006-Q2,778,-                           
SENGKANG,5-RM,2006-Q2,779,1000
SENGKANG,EXEC,2006-Q2,780,-                           
SERANGOON,1-RM,2006-Q2,781,na                         
SERANGOON,2-RM,2006-Q2,782,na                         
SERANGOON,3-RM,2006-Q2,783,-                          
SERANGOON,4-RM,2006-Q2,784,1000
SERANGOON,5-RM,2006-Q2,785,-                          
SERANGOON,EXEC,2006-Q2,786,-                          
TAMPINES,1-RM,2006-Q2,787,na                          
TAMPINES,2-RM,2006-Q2,788,na                          
TAMPINES,3-RM,2006-Q2,789,850
TAMPINES,4-RM,2006-Q2,790,1000
TAMPINES,5-RM,2006-Q2,791,1100
TAMPINES,EXEC,2006-Q2,792,1175
TOA PAYOH,1-RM,2006-Q2,793,na                         
TOA PAYOH,2-RM,2006-Q2,794,-                          
TOA PAYOH,3-RM,2006-Q2,795,850
TOA PAYOH,4-RM,2006-Q2,796,1000
TOA PAYOH,5-RM,2006-Q2,797,-                          
TOA PAYOH,EXEC,2006-Q2,798,-                          
WOODLANDS,1-RM,2006-Q2,799,na                         
WOODLANDS,2-RM,2006-Q2,800,na                         
WOODLANDS,3-RM,2006-Q2,801,-                          
WOODLANDS,4-RM,2006-Q2,802,900
WOODLANDS,5-RM,2006-Q2,803,900
WOODLANDS,EXEC,2006-Q2,804,1100
YISHUN,1-RM,2006-Q2,805,na                            
YISHUN,2-RM,2006-Q2,806,na                            
YISHUN,3-RM,2006-Q2,807,764
YISHUN,4-RM,2006-Q2,808,850
YISHUN,5-RM,2006-Q2,809,-                             
YISHUN,EXEC,2006-Q2,810,-                             
ANG MO KIO,1-RM,2006-Q3,811,na                        
ANG MO KIO,2-RM,2006-Q3,812,na                        
ANG MO KIO,3-RM,2006-Q3,813,850
ANG MO KIO,4-RM,2006-Q3,814,950
ANG MO KIO,5-RM,2006-Q3,815,-                         
ANG MO KIO,EXEC,2006-Q3,816,-                         
BEDOK,1-RM,2006-Q3,817,na                             
BEDOK,2-RM,2006-Q3,818,-                              
BEDOK,3-RM,2006-Q3,819,800
BEDOK,4-RM,2006-Q3,820,1000
BEDOK,5-RM,2006-Q3,821,1200
BEDOK,EXEC,2006-Q3,822,-                              
BISHAN,1-RM,2006-Q3,823,na                            
BISHAN,2-RM,2006-Q3,824,na                            
BISHAN,3-RM,2006-Q3,825,-                             
BISHAN,4-RM,2006-Q3,826,1100
BISHAN,5-RM,2006-Q3,827,1175
BISHAN,EXEC,2006-Q3,828,-                             
BUKIT BATOK,1-RM,2006-Q3,829,na                       
BUKIT BATOK,2-RM,2006-Q3,830,na                       
BUKIT BATOK,3-RM,2006-Q3,831,800
BUKIT BATOK,4-RM,2006-Q3,832,1050
BUKIT BATOK,5-RM,2006-Q3,833,-                        
BUKIT BATOK,EXEC,2006-Q3,834,-                        
BUKIT MERAH,1-RM,2006-Q3,835,-                        
BUKIT MERAH,2-RM,2006-Q3,836,-                        
BUKIT MERAH,3-RM,2006-Q3,837,900
BUKIT MERAH,4-RM,2006-Q3,838,1071
BUKIT MERAH,5-RM,2006-Q3,839,-                        
BUKIT MERAH,EXEC,2006-Q3,840,na                       
BUKIT PANJANG,1-RM,2006-Q3,841,na                     
BUKIT PANJANG,2-RM,2006-Q3,842,na                     
BUKIT PANJANG,3-RM,2006-Q3,843,-                      
BUKIT PANJANG,4-RM,2006-Q3,844,-                      
BUKIT PANJANG,5-RM,2006-Q3,845,-                      
BUKIT PANJANG,EXEC,2006-Q3,846,-                      
BUKIT TIMAH,1-RM,2006-Q3,847,na                       
BUKIT TIMAH,2-RM,2006-Q3,848,na                       
BUKIT TIMAH,3-RM,2006-Q3,849,-                        
BUKIT TIMAH,4-RM,2006-Q3,850,-                        
BUKIT TIMAH,5-RM,2006-Q3,851,-                        
BUKIT TIMAH,EXEC,2006-Q3,852,-                        
CENTRAL,1-RM,2006-Q3,853,na                           
CENTRAL,2-RM,2006-Q3,854,-                            
CENTRAL,3-RM,2006-Q3,855,-                            
CENTRAL,4-RM,2006-Q3,856,-                            
CENTRAL,5-RM,2006-Q3,857,na                           
CENTRAL,EXEC,2006-Q3,858,na                           
CHOA CHU KANG,1-RM,2006-Q3,859,na                     
CHOA CHU KANG,2-RM,2006-Q3,860,na                     
CHOA CHU KANG,3-RM,2006-Q3,861,-                      
CHOA CHU KANG,4-RM,2006-Q3,862,950
CHOA CHU KANG,5-RM,2006-Q3,863,1000
CHOA CHU KANG,EXEC,2006-Q3,864,-                      
CLEMENTI,1-RM,2006-Q3,865,na                          
CLEMENTI,2-RM,2006-Q3,866,na                          
CLEMENTI,3-RM,2006-Q3,867,900
CLEMENTI,4-RM,2006-Q3,868,1100
CLEMENTI,5-RM,2006-Q3,869,-                           
CLEMENTI,EXEC,2006-Q3,870,-                           
GEYLANG,1-RM,2006-Q3,871,na                           
GEYLANG,2-RM,2006-Q3,872,-                            
GEYLANG,3-RM,2006-Q3,873,825
GEYLANG,4-RM,2006-Q3,874,1000
GEYLANG,5-RM,2006-Q3,875,-                            
GEYLANG,EXEC,2006-Q3,876,-                            
HOUGANG,1-RM,2006-Q3,877,na                           
HOUGANG,2-RM,2006-Q3,878,na                           
HOUGANG,3-RM,2006-Q3,879,-                            
HOUGANG,4-RM,2006-Q3,880,900
HOUGANG,5-RM,2006-Q3,881,-                            
HOUGANG,EXEC,2006-Q3,882,-                            
JURONG EAST,1-RM,2006-Q3,883,na                       
JURONG EAST,2-RM,2006-Q3,884,na                       
JURONG EAST,3-RM,2006-Q3,885,850
JURONG EAST,4-RM,2006-Q3,886,-                        
JURONG EAST,5-RM,2006-Q3,887,1100
JURONG EAST,EXEC,2006-Q3,888,-                        
JURONG WEST,1-RM,2006-Q3,889,na                       
JURONG WEST,2-RM,2006-Q3,890,na                       
JURONG WEST,3-RM,2006-Q3,891,800
JURONG WEST,4-RM,2006-Q3,892,1000
JURONG WEST,5-RM,2006-Q3,893,1075
JURONG WEST,EXEC,2006-Q3,894,-                        
KALLANG/WHAMPOA,1-RM,2006-Q3,895,na                   
KALLANG/WHAMPOA,2-RM,2006-Q3,896,-                    
KALLANG/WHAMPOA,3-RM,2006-Q3,897,850
KALLANG/WHAMPOA,4-RM,2006-Q3,898,1000
KALLANG/WHAMPOA,5-RM,2006-Q3,899,-                    
KALLANG/WHAMPOA,EXEC,2006-Q3,900,-                    
LIM CHU KANG,1-RM,2006-Q3,901,na                      
LIM CHU KANG,2-RM,2006-Q3,902,na                      
